"287","3664","force"
"288","3284","time"
"289","3650","travel"
"290","2370","impact"
"291","3629","other"
"292","3139","say"
"293","3823","life"
"294","1642","your"
"295","3041","development"
"296","2742","decide"
"297","944","chair"
"298","2044","interesting"
"299","3653","operation"
"300","1147","teacher"
"301","2940","gas"
"302","70","account"
"303","1827","statement"
"304","2067","arrive"
"305","1398","almost"
"306","3959","drop"
"307","471","the"
"308","3005","yet"
"309","517","heart"
"310","2307","again"
"311","2758","million"
"312","296","list"
"313","3947","left"
"314","3470","just"
"315","2161","if"
"316","1057","memory"
"317","1891","production"
"318","1157","tonight"
"319","1037","bit"
"320","1618","meeting"
"321","3877","type"
"322","1444","education"
"323","2874","house"
"324","892","loss"
"325","1957","moment"
"326","383","tonight"
"327","3987","executive"
"328","1834","worry"
"329","3540","tonight"
"330","509","yeah"
"331","3187","no"
"332","540","memory"
"333","807","discuss"
"334","513","wind"
"335","2281","economic"
"336","12","her"
"337","1242","well"
"338","1172","hotel"
"339","1779","next"
"340","1603","process"
"341","1315","fund"
"342","722","civil"
"343","956","score"
"344","1385","important"
"345","1988","recently"
"346","1867","across"
"347","1334","will"
"348","6","become"
"349","2695","sport"
"350","3360","bill"
"351","3507","couple"
"352","1589","artist"
"353","71","green"
"354","2066","event"
"355","639","through"
"356","2613","real"
"357","3049","fast"
"358","741","painting"
"359","820","subject"
"360","1917","consider"
"361","2815","opportunity"
"362","2290","think"
"363","2042","recent"
"364","85","those"
"365","1257","science"
"366","1421","news"
"367","2639","on"
"368","1555","well"
"369","1644","brother"
"370","3424","call"
"371","3631","indicate"
"372","1660","executive"
"373","3852","help"
"374","668","behind"
"375","2198","bit"
"376","938","threat"
"377","3390","building"
"378","2664","walk"
"379","2051","dog"
"380","2323","current"
"381","2143","issue"
"382","2242","Mr"
"383","1540","material"
"384","868","dog"
"385","1266","benefit"
"386","3213","may"
"387","1895","interest"
"388","1416","note"
"389","2234","every"
"390","2159","month"
"391","1766","glass"
"392","1281","determine"
"393","3200","effort"
"394","2014","beyond"
"395","1669","until"
"396","2160","probably"
"397","2145","among"
"398","659","rise"
"399","2869","care"
"400","1550","behind"
"401","940","above"
"402","2388","member"
"403","1362","edge"
"404","1073","order"
"405","3784","student"
"406","1268","left"
"407","2489","term"
"408","1666","let"
"409","3221","doctor"
"410","2071","candidate"
"411","672","customer"
"412","1604","per"
"413","2238","cold"
"414","3326","best"
"415","3259","strong"
"416","2302","suggest"
"417","1612","family"
"418","559","rise"
"419","3098","meet"
"420","443","rock"
"421","3119","within"
"422","1362","budget"
"423","2320","culture"
"424","1688","cause"
"425","1162","course"
"426","1650","service"
"427","2987","per"
"428","429","ask"
"429","2315","imagine"
"430","1361","memory"
"431","2","tough"
"432","653","participant"
"433","164","ground"
"434","3771","sell"
"435","3996","here"
"436","429","sound"
"437","2937","amount"
"438","1473","court"
"439","185","stay"
"440","1981","final"
"441","3024","both"
"442","1206","certain"
"443","3651","beat"
"444","1281","several"
"445","1918","drop"
"446","3921","until"
"447","3654","together"
"448","2595","owner"
"449","2619","arrive"
"450","1437","get"
"451","2339","former"
"452","2036","why"
"453","1076","capital"
"454","2764","wait"
"455","144","foot"
"456","516","list"
"457","3475","prepare"
"458","2715","serious"
"459","1741","sister"
"460","897","nearly"
"461","1911","bank"
"462","1322","floor"
"463","2323","financial"
"464","106","walk"
"465","1863","change"
"466","2080","range"
"467","1320","street"
"468","124","particularly"
"469","3031","market"
"470","1114","store"
"471","2283","tonight"
"472","1293","green"
"473","3200","increase"
"474","3372","herself"
"475","1975","worry"
"476","206","born"
"477","2971","expert"
"478","454","story"
"479","24","many"
"480","3977","would"
"481","127","world"
"482","3383","save"
"483","2697","scene"
"484","3833","across"
"485","639","which"
"486","2784","every"
"487","3643","memory"
"488","145","foot"
"489","3803","life"
"490","3426","pull"
"491","2116","set"
"492","2254","window"
"493","1931","economic"
"494","3627","great"
"495","3333","particular"
"496","1679","beautiful"
"497","2444","fire"
"498","1490","resource"
"499","3971","traditional"
"500","3116","someone"
"501","3951","entire"
"502","3194","dream"
"503","226","whether"
"504","1742","discuss"
"505","2650","perhaps"
"506","86","compare"
"507","891","culture"
"508","1981","personal"
"509","306","wear"
"510","2055","eat"
"511","2257","sing"
"512","2733","price"
"513","443","until"
"514","1272","toward"
"515","3828","those"
"516","624","feel"
"517","1416","region"
"518","3051","where"
"519","3424","there"
"520","1348","everyone"
"521","1054","compare"
"522","862","talk"
"523","3156","system"
"524","3633","president"
"525","3997","foreign"
"526","3908","recent"
"527","2876","today"
"528","653","instead"
"529","3884","have"
"530","2956","unit"
"531","458","table"
"532","1518","day"
"533","2375","hope"
"534","1055","though"
"535","2832","appear"
"536","3132","yet"
"537","261","scientist"
"538","584","question"
"539","2677","she"
"540","1552","hospital"
"541","1325","entire"
"542","172","PM"
"543","3563","goal"
"544","2996","threat"
"545","745","tell"
"546","2874","dinner"
"547","3770","consumer"
"548","2819","create"
"549","2975","cell"
"550","220","owner"
"551","1577","table"
"552","312","building"
"553","1804","that"
"554","1531","word"
"555","1334","senior"
"556","2731","east"
"557","2270","perhaps"
"558","479","anyone"
"559","2145","station"
"560","3336","end"
"561","810","guy"
"562","2932","hair"
"563","3441","discover"
"564","2929","democratic"
"565","3486","owner"
"566","3312","test"
"567","3332","technology"
"568","998","miss"
"569","1882","down"
"570","3403","pick"
"571","2932","skin"
"572","832","executive"
"573","927","girl"
"574","2425","run"
"575","2997","money"
"576","777","six"
"577","2458","pull"
"578","766","provide"
"579","3024","appear"
"580","3138","air"
"581","3293","then"
"582","1668","simply"
"583","1738","ready"
"584","1591","full"
"585","3116","recent"
"586","2028","media"
"587","3905","hear"
"588","3117","board"
"589","3589","hope"
"590","3039","share"
"591","1844","health"
"592","3735","speech"
"593","3495","small"
"594","3996","whatever"
"595","2307","east"
"596","3584","magazine"
"597","3926","rise"
"598","3500","mission"
"599","3686","account"
"600","891","tonight"
"601","926","your"
"602","214","rate"
"603","2545","air"
"604","1334","along"
"605","1513","often"
"606","2793","data"
"607","2030","third"
"608","3049","include"
"609","2725","name"
"610","3144","her"
"611","2562","could"
"612","3232","decide"
"613","1301","face"
"614","1340","treat"
"615","557","type"
"616","1483","position"
"617","502","foreign"
"618","1339","structure"
"619","644","defense"
"620","1407","expert"
"621","2691","treat"
"622","2600","beautiful"
"623","3319","make"
"624","540","with"
"625","2725","up"
"626","3425","force"
"627","183","accept"
"628","106","store"
"629","2335","fire"
"630","1560","out"
"631","437","voice"
"632","1834","attention"
"633","3185","behavior"
"634","433","throw"
"635","351","sort"
"636","3659","north"
"637","2244","start"
"638","3032","woman"
"639","2025","nature"
"640","221","positive"
"641","3700","figure"
"642","2562","issue"
"643","1443","economy"
"644","2636","minute"
"645","3993","growth"
"646","3672","you"
"647","1775","network"
"648","124","region"
"649","1708","must"
"650","452","cultural"
"651","2033","above"
"652","3783","draw"
"653","2365","enough"
"654","498","prepare"
"655","1297","manager"
"656","3229","guy"
"657","2506","exactly"
"658","1649","around"
"659","3945","matter"
"660","3934","consumer"
"661","2724","mention"
"662","653","join"
"663","969","magazine"
"664","1658","front"
"665","154","someone"
"666","3687","particular"
"667","2969","world"
"668","985","character"
"669","2568","event"
"670","3434","impact"
"671","2728","speech"
"672","1190","us"
"673","3852","social"
"674","757","occur"
"675","1278","attention"
"676","2501","fish"
"677","2381","special"
"678","3173","change"
"679","3899","movement"
"680","406","strategy"
"681","1257","down"
"682","1013","gas"
"683","586","later"
"684","443","account"
"685","1430","pretty"
"686","2685","scientist"
"687","2225","cost"
"688","2489","also"
"689","3065","maybe"
"690","2417","start"
"691","1932","involve"
"692","2196","sea"
"693","1223","mention"
"694","661","audience"
"695","1021","turn"
"696","3781","specific"
"697","1679","from"
"698","3739","air"
"699","3243","approach"
"700","2846","appear"
"701","2239","attorney"
"702","242","space"
"703","1409","three"
"704","941","window"
"705","3675","bed"
"706","1895","notice"
"707","345","color"
"708","1291","them"
"709","3433","forget"
"710","3693","me"
"711","270","real"
"712","502","than"
"713","1355","result"
"714","1965","little"
"715","71","value"
"716","28","under"
"717","1339","authority"
"718","313","responsibility"
"719","1199","third"
"720","1668","activity"
"721","1","face"
"722","2449","couple"
"723","1932","send"
"724","1694","window"
"725","3486","sister"
"726","3361","stage"
"727","1745","explain"
"728","1788","budget"
"729","3570","must"
"730","3049","gun"
"731","3336","because"
"732","231","responsibility"
"733","3575","add"
"734","3054","economy"
"735","1147","itself"
"736","3735","hard"
"737","629","wide"
"738","1232","receive"
"739","3100","off"
"740","3429","affect"
"741","2975","activity"
"742","193","lay"
"743","1763","add"
"744","1444","debate"
"745","1268","sure"
"746","2244","hotel"
"747","676","together"
"748","670","community"
"749","1495","there"
"750","3300","back"
"751","1185","mean"
"752","3001","as"
"753","3989","image"
"754","498","water"
"755","2654","on"
"756","1353","more"
"757","3905","a"
"758","590","security"
"759","100","capital"
"760","2801","focus"
"761","1106","out"
"762","2431","Democrat"
"763","2984","be"
"764","2655","affect"
"765","2132","letter"
"766","299","up"
"767","968","clearly"
"768","3393","check"
"769","2264","finish"
"770","1551","station"
"771","806","benefit"
"772","1305","statement"
"773","735","serious"
"774","3787","majority"
"775","2739","none"
"776","3938","address"
"777","1054","fill"
"778","2624","tonight"
"779","158","foot"
"780","3861","really"
"781","1301","girl"
"782","3508","too"
"783","3024","believe"
"784","2047","sell"
"785","2011","information"
"786","1764","mean"
"787","3838","win"
"788","2345","nation"
"789","1142","care"
"790","2316","research"
"791","2091","different"
"792","3259","television"
"793","2582","home"
"794","861","many"
"795","3475","catch"
"796","1650","prove"
"797","3676","around"
"798","1788","front"
"799","373","lawyer"
"800","2381","relate"
"801","3408","movement"
"802","2296","morning"
"803","1619","film"
"804","1321","green"
"805","2176","civil"
"806","142","across"
"807","822","trip"
"808","1297","we"
"809","515","quality"
"810","2193","you"
"811","542","hard"
"812","754","produce"
"813","1957","entire"
"814","1513","least"
"815","2402","strategy"
"816","1254","show"
"817","1755","ahead"
"818","3538","number"
"819","1486","beat"
"820","142","me"
"821","120","play"
"822","2534","if"
"823","3722","series"
"824","1735","industry"
"825","3142","national"
"826","316","green"
"827","701","enough"
"828","2144","two"
"829","193","thought"
"830","2738","institution"
"831","3964","resource"
"832","2572","threat"
"833","2946","price"
"834","3640","can"
"835","1827","girl"
"836","3702","nor"
"837","3835","budget"
"838","2647","physical"
"839","2614","home"
"840","2643","east"
"841","3206","west"
"842","2819","idea"
"843","3991","center"
"844","1247","bed"
"845","3234","under"
"846","3903","church"
"847","2920","her"
"848","1988","great"
"849","125","service"
"850","3346","staff"
"851","2388","success"
"852","489","general"
"853","2030","cell"
"854","3771","film"
"855","255","contain"
"856","1495","simply"
"857","1086","matter"
"858","2526","book"
"859","1913","tough"
"860","554","drive"
"861","1891","note"
"862","3961","lose"
"863","1162","know"
"864","2915","like"
"865","3483","speak"
"866","3054","these"
"867","3399","such"
"868","677","worker"
"869","2082","we"
"870","1","each"
"871","2234","ready"
"872","758","parent"
"873","3895","charge"
"874","625","strong"
"875","954","level"
"876","2257","again"
"877","800","they"
"878","2769","would"
"879","3606","ready"
"880","3885","too"
"881","3154","family"
"882","1742","write"
"883","2980","half"
"884","1238","one"
"885","2856","past"
"886","394","floor"
"887","2046","billion"
"888","2764","ok"
"889","1650","skill"
"890","3040","style"
"891","3703","join"
"892","3938","his"
"893","1609","race"
"894","2505","air"
"895","147","accept"
"896","636","want"
"897","2280","discover"
"898","2129","special"
"899","3918","black"
"900","3672","church"
"901","2048","believe"
"902","1421","worry"
"903","3121","second"
"904","1557","thought"
"905","3947","activity"
"906","1988","return"
"907","2974","thank"
"908","504","body"
"909","1465","support"
"910","3573","far"
"911","3452","west"
"912","2600","whom"
"913","1079","such"
"914","502","hit"
"915","3861","benefit"
"916","1686","return"
"917","3755","risk"
"918","239","billion"
"919","1325","record"
"920","220","place"
"921","2254","view"
"922","1960","new"
"923","1593","wear"
"924","1695","same"
"925","3538","discover"
"926","2461","increase"
"927","1644","power"
"928","3081","put"
"929","2526","onto"
"930","2614","system"
"931","3360","more"
"932","3332","add"
"933","3480","behavior"
"934","3373","body"
"935","3823","attorney"
"936","698","public"
"937","3286","finish"
"938","411","she"
"939","2678","use"
"940","2288","hard"
"941","2972","wish"
"942","19","successful"
"943","2562","be"
"944","668","box"
"945","2624","own"
"946","2568","however"
"947","1189","girl"
"948","2399","own"
"949","139","land"
"950","3224","pull"
"951","3150","within"
"952","3723","along"
"953","2282","art"
"954","1147","girl"
"955","599","enter"
"956","2055","drop"
"957","412","scientist"
"958","2256","field"
"959","1502","himself"
"960","2961","ago"
"961","1238","information"
"962","3859","Mr"
"963","871","low"
"964","3749","nation"
"965","2402","traditional"
"966","1307","other"
"967","1724","recent"
"968","1929","anyone"
"969","2449","language"
"970","83","behind"
"971","2577","herself"
"972","3987","child"
"973","1134","general"
"974","3847","message"
"975","1749","family"
"976","822","couple"
"977","2991","power"
"978","2462","marriage"
"979","2418","citizen"
"980","2815","different"
"981","954","face"
"982","2112","so"
"983","2501","million"
"984","2492","land"
"985","3903","capital"
"986","1644","support"
"987","660","reach"
"988","3121","war"
"989","428","ready"
"990","1185","possible"
"991","3816","discussion"
"992","3041","pretty"
"993","321","Democrat"
"994","2294","response"
"995","2793","physical"
"996","1490","contain"
"997","1997","high"
"998","236","born"
"999","2642","loss"
"1000","1376","reflect"
"1001","3280","left"
"1002","2028","writer"
"1003","482","middle"
"1004","2672","final"
"1005","2940","stage"
"1006","2977","popular"
"1007","3719","interview"
"1008","1090","catch"
"1009","3958","place"
"1010","3869","forget"
"1011","2824","spring"
"1012","2312","air"
"1013","3373","either"
"1014","1186","spring"
"1015","3992","treatment"
"1016","2433","note"
"1017","2811","provide"
"1018","1719","foot"
"1019","1420","add"
"1020","3934","school"
"1021","3636","become"
"1022","2502","miss"
"1023","2021","blood"
"1024","3632","people"
"1025","1005","onto"
"1026","275","design"
"1027","1749","senior"
"1028","3991","pattern"
"1029","3500","school"
"1030","1693","truth"
"1031","807","court"
"1032","1090","national"
"1033","799","address"
"1034","1277","always"
"1035","1199","meet"
"1036","3887","in"
"1037","3538","inside"
"1038","2247","close"
"1039","1231","product"
"1040","2033","claim"
"1041","170","skill"
"1042","1102","late"
"1043","791","player"
"1044","559","today"
"1045","2857","star"
"1046","2037","of"
"1047","2947","culture"
"1048","46","skill"
"1049","1741","top"
"1050","588","recent"
"1051","104","speak"
"1052","24","property"
"1053","943","week"
"1054","3938","hard"
"1055","1373","sport"
"1056","111","natural"
"1057","1056","drop"
"1058","1825","size"
"1059","3350","ability"
"1060","1134","same"
"1061","2933","great"
"1062","2176","skill"
"1063","472","seek"
"1064","1304","purpose"
"1065","3467","process"
"1066","1341","door"
"1067","3947","which"
"1068","415","need"
"1069","3377","style"
"1070","1038","force"
"1071","2849","young"
"1072","687","pattern"
"1073","3470","nation"
"1074","522","reflect"
"1075","653","wish"
"1076","2132","his"
"1077","1670","season"
"1078","3346","professor"
"1079","2566","off"
"1080","2779","up"
"1081","409","about"
"1082","2912","market"
"1083","3062","argue"
"1084","2489","significant"
"1085","2695","adult"
"1086","1054","risk"
"1087","3242","increase"
"1088","2307","perform"
"1089","3938","interesting"
"1090","328","new"
"1091","3467","support"
"1092","2489","north"
"1093","2482","national"
"1094","959","view"
"1095","2773","certainly"
"1096","3428","radio"
"1097","2288","simply"
"1098","592","up"
"1099","1669","close"
"1100","1843","heavy"
"1101","190","draw"
"1102","3415","bit"
"1103","1763","close"
"1104","608","partner"
"1105","3601","main"
"1106","3495","bar"
"1107","1015","prevent"
"1108","3250","suffer"
"1109","2973","friend"
"1110","2534","still"
"1111","1190","can"
"1112","1190","dinner"
"1113","472","move"
"1114","1512","science"
"1115","1971","senior"
"1116","1385","as"
"1117","1389","school"
"1118","922","prevent"
"1119","1486","once"
"1120","1131","mention"
"1121","2347","impact"
"1122","3228","seem"
"1123","1443","plan"
"1124","1917","lay"
"1125","807","tell"
"1126","1825","friend"
"1127","2679","director"
"1128","3954","parent"
"1129","663","power"
"1130","1764","study"
"1131","3843","activity"
"1132","849","bad"
"1133","2558","dark"
"1134","2705","wall"
"1135","3062","whatever"
"1136","2777","discussion"
"1137","104","safe"
"1138","954","traditional"
"1139","2644","office"
"1140","3378","activity"
"1141","2650","election"
"1142","3954","establish"
"1143","3577","tend"
"1144","722","east"
"1145","661","describe"
"1146","1781","article"
"1147","3216","nothing"
"1148","480","everything"
"1149","3598","bar"
"1150","2376","trial"
"1151","3962","often"
"1152","1674","listen"
"1153","231","sit"
"1154","1716","upon"
"1155","1131","perhaps"
"1156","880","special"
"1157","1117","yeah"
"1158","2515","difficult"
"1159","3106","rate"
"1160","1393","about"
"1161","303","vote"
"1162","3042","sense"
"1163","3654","land"
"1164","1021","rich"
"1165","3129","shake"
"1166","1779","senior"
"1167","3570","west"
"1168","2351","at"
"1169","2431","keep"
"1170","2391","author"
"1171","3758","effect"
"1172","409","court"
"1173","861","could"
"1174","422","grow"
"1175","637","until"
"1176","2912","season"
"1177","1753","trip"
"1178","2524","spend"
"1179","2010","ball"
"1180","1965","impact"
"1181","2004","explain"
"1182","863","market"
"1183","1821","officer"
"1184","3482","them"
"1185","3741","green"
"1186","2156","vote"
"1187","3931","travel"
"1188","154","concern"
"1189","2758","anyone"
"1190","455","skin"
"1191","2695","figure"
"1192","1775","positive"
"1193","1665","day"
"1194","552","try"
"1195","867","certain"
"1196","1966","glass"
"1197","2245","against"
"1198","1599","science"
"1199","3631","city"
"1200","563","color"
"1201","3383","stuff"
"1202","3723","speech"
"1203","1153","member"
"1204","3309","general"
"1205","2568","data"
"1206","434","business"
"1207","2819","high"
"1208","2202","success"
"1209","3770","or"
"1210","2130","step"
"1211","3983","southern"
"1212","1240","pattern"
"1213","3601","phone"
"1214","2685","concern"
"1215","2603","happy"
"1216","1163","sit"
"1217","1956","key"
"1218","2168","line"
"1219","2186","deal"
"1220","3927","expert"
"1221","3893","skin"
"1222","2623","collection"
"1223","2247","me"
"1224","2382","later"
"1225","3190","future"
"1226","3296","bank"
"1227","1741","week"
"1228","2044","relationship"
"1229","2307","bar"
"1230","3289","six"
"1231","3708","drug"
"1232","1074","successful"
"1233","70","style"
"1234","1668","question"
"1235","2649","sell"
"1236","2136","less"
"1237","2143","coach"
"1238","54","behavior"
"1239","1391","bag"
"1240","668","design"
"1241","1961","wrong"
"1242","3964","argue"
"1243","572","money"
"1244","2909","why"
"1245","497","need"
"1246","3316","nation"
"1247","2366","month"
"1248","1356","it"
"1249","670","reduce"
"1250","3601","about"
"1251","1620","example"
"1252","464","under"
"1253","3558","table"
"1254","673","manage"
"1255","2527","quality"
"1256","158","strong"
"1257","3632","leg"
"1258","63","rise"
"1259","2257","Democrat"
"1260","3084","prove"
"1261","3929","participant"
"1262","1000","form"
"1263","2505","grow"
"1264","1485","blood"
"1265","3621","improve"
"1266","62","group"
"1267","303","theory"
"1268","587","financial"
"1269","566","however"
"1270","1879","strong"
"1271","1038","adult"
"1272","3884","black"
"1273","2801","anyone"
"1274","1242","participant"
"1275","1102","space"
"1276","3818","simple"
"1277","1103","PM"
"1278","54","support"
"1279","1650","pass"
"1280","1695","evidence"
"1281","1265","quality"
"1282","1506","language"
"1283","2877","term"
"1284","2773","throughout"
"1285","542","figure"
"1286","807","store"
"1287","302","bed"
"1288","3349","those"
"1289","1369","off"
"1290","2502","why"
"1291","1447","amount"
"1292","1325","form"
"1293","1074","there"
"1294","3584","community"
"1295","1929","true"
"1296","2974","conference"
"1297","2009","road"
"1298","3781","difficult"
"1299","3090","different"
"1300","1933","behind"
"1301","2592","ready"
"1302","3083","board"
"1303","2389","significant"
"1304","164","develop"
"1305","2339","start"
"1306","3547","last"
"1307","1791","too"
"1308","2846","clearly"
"1309","3977","event"
"1310","3039","response"
"1311","948","moment"
"1312","2207","current"
"1313","2990","attack"
"1314","1812","mention"
"1315","1619","rate"
"1316","3425","nearly"
"1317","2963","commercial"
"1318","2365","early"
"1319","1084","own"
"1320","95","away"
"1321","2402","perform"
"1322","1153","two"
"1323","522","present"
"1324","3129","occur"
"1325","1090","message"
"1326","2401","office"
"1327","3447","pressure"
"1328","477","interest"
"1329","2186","field"
"1330","1015","from"
"1331","1536","life"
"1332","3574","develop"
"1333","2630","arrive"
"1334","1381","life"
"1335","471","have"
"1336","2168","everything"
"1337","3346","much"
"1338","3684","force"
"1339","3392","check"
"1340","1453","seek"
"1341","1964","rise"
"1342","3755","nation"
"1343","3424","specific"
"1344","2417","seat"
"1345","599","child"
"1346","2557","you"
"1347","3490","citizen"
"1348","2132","watch"
"1349","3975","compare"
"1350","2121","case"
"1351","1591","appear"
"1352","2502","son"
"1353","3002","conference"
"1354","1867","fire"
"1355","3391","four"
"1356","3991","after"
"1357","386","answer"
"1358","2091","family"
"1359","2205","professional"
"1360","649","kid"
"1361","222","finish"
"1362","984","image"
"1363","767","evidence"
"1364","302","around"
"1365","3886","business"
"1366","1224","blood"
"1367","1068","son"
"1368","3538","indicate"
"1369","1961","happen"
"1370","567","capital"
"1371","3272","bank"
"1372","2107","military"
"1373","2454","most"
"1374","3460","listen"
"1375","427","treat"
"1376","2112","option"
"1377","2159","left"
"1378","1633","try"
"1379","2331","before"
"1380","1361","notice"
"1381","1272","table"
"1382","522","human"
"1383","970","now"
"1384","536","court"
"1385","3480","rule"
"1386","3838","travel"
"1387","480","produce"
"1388","3167","many"
"1389","255","may"
"1390","2058","agent"
"1391","814","choice"
"1392","2894","worker"
"1393","3584","night"
"1394","2744","eat"
"1395","1301","school"
"1396","2477","play"
"1397","3447","offer"
"1398","1406","fast"
"1399","280","send"
"1400","1959","anyone"
"1401","252","avoid"
"1402","443","network"
"1403","3100","space"
"1404","1870","here"
"1405","2070","he"
"1406","3993","outside"
"1407","294","thus"
"1408","2403","second"
"1409","1278","nearly"
"1410","2283","artist"
"1411","375","hotel"
"1412","683","along"
"1413","2545","north"
"1414","3435","recent"
"1415","1082","break"
"1416","3170","effort"
"1417","2790","get"
"1418","1116","present"
"1419","1849","goal"
"1420","1588","their"
"1421","1059","body"
"1422","1959","those"
"1423","663","PM"
"1424","276","health"
"1425","1569","staff"
"1426","1149","term"
"1427","3218","life"
"1428","3996","together"
"1429","2648","blood"
"1430","473","would"
"1431","2233","book"
"1432","1779","order"
"1433","473","shake"
"1434","2614","nice"
"1435","872","cause"
"1436","1742","week"
"1437","3170","good"
