"154","11","2754","1971-10-14 07:05:23"
"155","32","2956","2008-10-17 16:18:10"
"156","21","1618","1972-07-05 04:38:11"
"157","98","3921","2012-01-11 20:33:39"
"158","19","2069","1994-11-11 01:28:12"
"159","138","3482","2010-02-28 18:53:37"
"160","186","3572","2003-01-05 02:13:55"
"161","20","1948","2005-08-28 07:34:29"
"162","135","3964","1982-04-10 12:22:28"
"163","182","1679","2023-08-22 01:19:34"
"164","180","3462","2022-07-07 02:57:52"
"165","145","1755","1979-07-15 15:55:25"
"166","198","727","1972-08-30 10:16:10"
"167","48","2514","1994-10-29 19:47:59"
"168","140","1619","2012-07-11 20:29:50"
"169","156","1373","1976-07-18 03:06:24"
"170","96","3531","1976-06-04 05:35:58"
"171","9","642","1995-05-20 10:02:59"
"172","53","957","1999-02-23 20:21:29"
"173","180","2410","1999-12-05 16:58:49"
"174","191","3565","1992-08-11 16:01:23"
"175","181","1335","1979-04-15 03:00:52"
"176","68","2527","1993-09-15 16:24:34"
"177","94","3147","1973-09-12 13:58:05"
"178","192","2254","2016-09-27 19:16:35"
"179","162","3037","1994-06-02 07:22:32"
"180","120","3663","1997-12-22 07:26:49"
"181","172","2827","1991-12-27 19:28:55"
"182","163","2058","1971-12-24 06:19:39"
"183","120","2172","1990-01-27 08:23:26"
"184","91","3783","1986-04-24 19:56:21"
"185","88","2425","2007-10-09 12:03:18"
"186","71","2970","1992-05-21 07:20:04"
"187","22","2202","1977-01-20 21:13:09"
"188","156","1513","1990-11-08 01:02:10"
"189","20","1415","1980-04-24 09:17:00"
"190","17","2781","1988-11-28 03:38:55"
"191","51","1938","1972-05-18 11:32:26"
"192","87","205","2021-04-29 15:21:38"
"193","154","3787","1992-05-21 23:12:57"
"194","8","1029","1992-11-28 06:44:38"
"195","159","2811","2016-05-20 01:38:23"
"196","109","2420","1990-07-20 02:23:15"
"197","180","58","2013-05-17 17:54:01"
"198","153","453","1975-04-17 21:46:12"
"199","121","3992","1984-09-04 07:36:06"
"200","57","948","2005-01-01 11:02:43"
"201","117","541","1991-09-20 12:59:22"
"202","71","3721","1993-04-08 04:34:09"
"203","68","147","2007-01-28 07:03:30"
"204","135","832","2015-03-04 23:21:46"
"205","50","551","1991-08-18 10:24:37"
"206","142","3522","2017-11-23 04:19:14"
"207","104","1674","2016-11-29 05:17:40"
"208","21","3125","1996-06-01 01:50:52"
"209","70","2029","2008-02-09 20:00:02"
"210","116","2577","2012-02-08 10:10:00"
"211","119","1975","1993-10-02 04:41:43"
"212","71","2856","1999-12-05 12:46:56"
"213","132","2046","2005-01-17 11:18:52"
"214","21","3200","2022-07-30 07:12:43"
"215","98","2977","2014-09-09 16:42:53"
"216","119","3343","1970-03-11 13:29:40"
"217","115","3062","2020-12-14 00:18:19"
"218","58","2011","2022-12-02 12:18:56"
"219","163","2351","1977-07-26 18:23:53"
"220","39","1882","1997-10-13 12:28:35"
"221","40","959","2007-07-17 20:54:48"
"222","17","3286","2010-02-19 23:11:32"
"223","88","2136","1978-02-03 20:42:21"
"224","184","2144","1976-05-10 19:12:36"
"225","118","409","2013-10-05 21:25:17"
"226","60","1645","2008-07-19 22:45:08"
"227","50","2384","1992-07-21 20:53:25"
"228","150","313","2019-11-05 20:50:30"
"229","23","3502","2010-07-17 00:00:27"
"230","143","3214","2000-05-02 22:51:28"
"231","54","2758","1985-12-13 21:14:59"
"232","74","3574","2011-01-31 15:02:58"
"233","173","455","2010-04-02 09:05:46"
"234","68","312","2005-03-03 00:32:31"
"235","103","937","2002-06-10 01:28:02"
"236","100","3462","1973-07-10 03:45:49"
"237","27","3882","1995-06-17 05:08:02"
"238","24","211","1981-11-28 18:16:31"
"239","158","235","1995-07-11 17:23:57"
"240","53","207","2007-02-10 01:28:04"
"241","94","273","2012-07-06 14:15:29"
"242","128","3508","2017-06-10 07:16:41"
"243","143","3203","1970-05-26 21:49:16"
"244","64","3142","1974-05-03 02:33:35"
"245","26","2865","1991-08-01 03:31:18"
"246","126","255","1981-07-29 23:52:12"
"247","52","323","2000-06-29 19:55:37"
"248","13","2559","1992-05-03 14:31:48"
"249","123","316","2019-12-13 11:20:51"
"250","81","3255","2008-03-19 18:22:25"
"251","47","3709","1993-05-16 14:11:13"
"252","17","3090","2014-01-28 08:21:16"
"253","119","3114","1987-10-22 04:29:41"
"254","163","1187","1972-02-08 12:15:46"
"255","165","2689","1994-12-20 13:58:45"
"256","24","3081","2004-12-16 04:23:12"
"257","29","343","1991-05-15 12:49:30"
"258","76","239","1973-08-14 15:05:32"
"259","77","3959","2021-08-24 12:30:35"
"260","135","71","1978-03-19 02:03:00"
"261","36","1706","1991-07-15 08:39:51"
"262","97","2286","2003-02-27 09:49:58"
"263","172","767","2014-12-21 05:50:00"
"264","99","37","1989-04-13 11:11:34"
"265","32","1084","2003-03-22 22:45:11"
"266","111","3999","2012-06-17 06:11:38"
"267","92","2803","1990-03-25 14:06:32"
"268","181","3271","1990-03-07 01:23:00"
"269","101","3598","1986-09-20 17:09:10"
"270","3","474","1973-04-17 03:38:42"
"271","122","2222","1983-03-23 12:29:00"
"272","43","167","1992-10-17 23:46:18"
"273","95","3626","1994-01-06 19:02:25"
"274","30","1185","1973-09-13 15:29:32"
"275","123","423","1986-02-25 06:27:55"
"276","139","3031","1999-06-02 17:04:37"
"277","13","1334","1981-02-03 18:18:26"
"278","97","2290","1995-03-16 15:03:53"
"279","13","2120","2010-09-29 13:30:31"
"280","63","2286","2006-11-25 13:24:14"
"281","187","3954","2008-12-18 09:03:30"
"282","185","2276","1997-02-15 11:15:25"
"283","37","2697","2004-11-14 14:47:10"
"284","98","2876","1991-05-06 17:30:11"
"285","57","118","2017-02-21 06:20:56"
"286","26","1754","1989-09-22 08:12:30"
"287","163","203","2018-12-25 07:02:01"
"288","101","1788","2012-09-23 09:19:06"
"289","3","3693","2001-08-06 02:07:55"
"290","50","3833","2020-09-26 04:33:03"
"291","139","3665","2019-09-28 07:29:12"
"292","175","409","2023-01-25 06:29:58"
"293","189","1959","1974-08-04 05:40:47"
"294","104","2420","1998-10-05 00:01:09"
"295","74","3993","2004-01-28 19:57:13"
"296","184","3002","2023-03-12 18:47:52"
"297","81","3312","1974-02-07 12:28:35"
"298","134","3170","1998-05-25 11:18:04"
"299","57","3549","1978-04-12 10:28:18"
"300","109","2598","1986-09-15 22:33:01"
"301","173","3147","2003-02-14 06:48:39"
"302","167","748","2023-05-13 13:32:49"
"303","15","2572","2006-12-21 16:08:55"
"304","95","2772","2004-09-08 08:15:22"
"305","149","1066","1984-02-21 10:02:14"
"306","88","1054","2016-03-23 17:17:23"
"307","59","1238","1974-03-25 12:44:48"
"308","190","1493","2009-12-02 08:05:21"
"309","176","650","1977-07-14 11:04:10"
"310","191","2082","1976-09-04 11:15:13"
"311","62","1836","1985-02-23 09:17:43"
"312","68","2256","2014-10-27 04:11:26"
"313","119","2083","1994-07-28 00:19:29"
"314","136","3753","1996-10-06 11:19:47"
"315","11","240","1979-06-25 02:53:42"
"316","52","3056","1979-01-26 09:03:11"
"317","110","1688","1985-08-20 06:03:55"
"318","44","3886","1978-01-28 19:37:52"
"319","10","1254","2014-02-27 06:42:02"
"320","159","3140","1979-12-21 15:50:44"
"321","124","2622","1986-01-05 03:07:18"
"322","168","1331","2014-08-29 10:31:17"
"323","28","1652","2008-01-08 07:16:11"
"324","144","427","1988-06-03 14:54:52"
"325","81","2912","2010-01-19 09:06:43"
"326","167","2175","1980-01-01 12:12:03"
"327","112","2983","2021-03-27 05:33:52"
"328","45","619","1998-11-10 17:31:28"
"329","95","3213","1993-08-05 11:11:50"
"330","145","1120","1994-03-11 02:54:40"
"331","96","2104","1994-03-23 08:25:39"
"332","182","3057","1975-11-07 20:41:46"
"333","79","1567","2006-02-14 23:42:54"
"334","27","3250","2019-07-24 21:33:39"
"335","110","2733","1984-02-21 23:11:10"
"336","122","1703","1989-09-14 07:54:07"
"337","135","1106","2008-06-11 07:05:48"
"338","117","296","2005-10-03 12:17:50"
"339","94","410","2010-07-21 06:05:24"
"340","156","1427","2013-05-10 23:00:02"
"341","101","1116","2014-10-27 05:36:24"
"342","38","3124","2003-06-25 00:57:10"
"343","47","3118","1977-04-27 01:50:34"
"344","5","1721","1993-04-11 03:50:43"
"345","182","1627","1974-10-12 22:04:29"
"346","105","800","2010-08-22 07:40:58"
"347","193","876","1974-03-18 05:11:55"
"348","59","3550","1983-02-08 07:36:03"
"349","35","1773","1983-11-29 15:33:04"
"350","38","745","2004-04-13 15:27:11"
"351","41","2787","1977-01-26 16:12:44"
"352","110","1545","2002-10-01 06:45:46"
"353","198","3271","2013-09-23 02:39:40"
"354","6","2592","2011-10-23 00:44:09"
"355","106","1839","1985-11-30 21:00:31"
"356","10","3345","2000-01-19 17:42:06"
"357","18","1666","1988-09-24 00:40:24"
"358","174","2795","1973-02-28 10:40:11"
"359","69","3095","1998-01-25 14:49:17"
"360","113","2996","2002-01-17 09:09:02"
"361","141","208","1978-02-12 10:19:01"
"362","129","3434","2012-05-05 06:03:53"
"363","34","2970","1999-08-21 06:48:42"
"364","74","3404","2002-10-29 09:03:40"
"365","19","2432","2008-04-11 01:31:46"
"366","39","3525","1985-09-30 16:54:12"
"367","141","2286","2021-02-04 23:46:58"
"368","68","3999","1982-08-21 06:07:55"
"369","98","2580","1975-04-04 13:13:48"
"370","155","1893","1992-11-17 21:27:03"
"371","117","3763","1997-03-21 21:58:42"
"372","147","239","1985-09-13 22:56:00"
"373","79","3570","1979-11-04 21:01:11"
"374","176","1800","2013-08-09 12:31:21"
"375","147","3255","1996-03-13 01:37:17"
"376","148","3357","2011-01-09 15:28:01"
"377","185","1749","1991-03-23 15:06:33"
"378","169","901","1993-01-08 22:11:02"
"379","140","2676","1984-12-21 01:32:59"
"380","80","662","1970-06-26 22:52:06"
"381","188","3408","1980-05-29 21:02:24"
"382","135","1567","2004-03-10 11:11:57"
"383","165","3144","2012-07-03 22:01:11"
"384","16","1918","1994-07-25 09:20:24"
"385","24","1239","2001-06-27 09:39:08"
"386","78","3927","1974-08-22 11:21:27"
"387","143","20","2012-01-10 04:57:13"
"388","58","2116","1991-10-01 14:29:42"
"389","47","2792","1971-06-08 13:08:07"
"390","94","1498","2005-10-04 12:59:34"
"391","159","2827","2012-08-22 15:31:13"
"392","98","2833","1991-05-13 14:32:40"
"393","168","1745","1980-05-12 09:34:01"
"394","175","3333","2020-02-24 22:26:08"
"395","20","1923","2023-09-07 06:37:43"
"396","45","3539","1999-12-11 02:15:53"
"397","131","3484","2003-05-09 15:09:33"
"398","23","2577","1986-10-28 09:01:46"
"399","87","1930","2004-05-07 09:17:48"
"400","163","2169","1974-07-24 17:36:00"
"401","145","3996","2009-01-17 15:31:30"
"402","52","1932","1971-12-04 12:58:08"
"403","195","3637","1983-11-03 16:06:52"
"404","100","1325","1996-11-15 07:02:18"
"405","61","1881","1974-06-14 18:25:08"
"406","191","3360","1978-10-04 10:19:58"
"407","61","3559","1994-10-26 15:03:20"
"408","78","3059","2001-06-04 05:24:53"
"409","197","3213","1993-10-09 17:09:35"
"410","23","2193","1993-12-13 01:02:22"
"411","88","1059","2012-05-18 16:47:28"
"412","154","3377","2017-01-25 09:11:10"
"413","60","3398","1990-07-15 20:47:19"
"414","80","1926","2015-07-27 05:08:12"
"415","20","3814","1976-01-28 01:49:00"
"416","82","634","1975-06-01 20:08:22"
"417","17","1983","2017-11-27 22:04:41"
"418","135","2622","1973-03-02 02:52:45"
"419","88","2513","1983-04-04 02:28:11"
"420","2","1346","1979-07-17 00:46:46"
"421","21","1007","1987-03-21 07:14:01"
"422","173","2264","1992-06-08 02:22:54"
"423","19","8","1996-05-24 07:20:11"
"424","12","1290","1980-06-21 23:55:03"
"425","188","1069","2004-07-30 12:07:23"
"426","142","2784","1999-07-31 01:09:51"
"427","1","1441","2020-09-11 15:59:03"
"428","32","42","1972-12-04 18:02:45"
"429","72","3150","2017-01-27 00:24:47"
"430","7","785","2005-07-23 03:23:11"
"431","75","3339","1994-12-07 22:01:40"
"432","0","1035","1994-03-19 16:12:07"
"433","36","2467","1977-11-01 08:26:46"
"434","19","2829","2006-06-18 13:45:56"
"435","27","2697","2023-01-02 20:28:17"
"436","150","2568","1999-11-08 11:15:03"
"437","10","706","2007-01-04 21:22:27"
"438","177","750","2005-04-18 14:46:27"
"439","165","3471","1992-10-20 11:50:30"
"440","78","1576","2014-03-13 13:25:41"
"441","116","664","2018-02-07 06:28:31"
"442","113","3713","1989-01-02 11:28:24"
"443","180","500","1975-03-30 07:17:11"
"444","142","1120","1982-01-12 14:46:18"
"445","149","2501","2013-05-15 21:30:49"
"446","180","3946","1983-08-08 13:06:33"
"447","90","146","1977-01-19 10:10:06"
"448","13","139","2021-01-05 11:35:25"
"449","87","3537","1971-09-25 18:30:10"
"450","191","1605","2016-10-01 01:22:39"
"451","121","2546","2010-12-08 20:53:35"
"452","111","80","2013-02-23 18:28:30"
"453","125","3185","1974-04-26 12:31:34"
"454","68","900","2002-12-11 07:57:20"
"455","43","1735","1972-09-10 01:37:26"
"456","97","3415","2000-05-23 04:37:52"
"457","42","373","1976-01-17 02:23:34"
"458","53","1079","1994-11-09 20:27:47"
"459","121","2774","2002-04-30 09:29:37"
"460","49","70","2002-09-25 06:15:31"
"461","157","3683","2002-10-24 08:01:18"
"462","21","24","2011-06-04 20:15:37"
"463","54","2296","2015-08-07 12:48:22"
"464","109","766","1972-09-08 22:26:55"
"465","151","1779","1984-06-03 10:28:30"
"466","176","656","2014-03-31 00:34:14"
"467","192","1957","2017-09-07 07:45:47"
"468","109","1881","2015-09-27 11:17:12"
"469","150","2161","2011-06-10 09:15:16"
"470","183","3223","1972-11-22 07:15:15"
"471","75","2418","1989-04-13 21:57:31"
"472","56","868","2017-03-25 02:25:25"
"473","15","3054","2002-03-27 02:18:36"
"474","73","3084","2002-01-17 01:44:39"
"475","92","3339","1981-04-20 12:51:48"
"476","1","2517","2003-03-02 03:02:51"
"477","106","3958","1999-06-20 21:50:07"
"478","24","2977","1985-08-06 23:15:29"
"479","40","2162","1993-11-11 21:36:44"
"480","106","2297","2010-05-09 04:15:23"
"481","183","2234","2001-04-06 23:41:32"
"482","86","2644","1993-09-15 06:06:22"
"483","38","2677","1970-03-27 01:26:33"
"484","98","579","2000-03-15 11:11:39"
"485","114","163","1993-08-17 09:29:08"
"486","117","2010","2010-02-12 04:15:52"
"487","91","2644","1985-03-22 12:08:30"
"488","62","975","2017-01-07 10:28:40"
"489","88","1800","2014-06-16 03:03:32"
"490","21","1775","1974-09-04 06:25:29"
"491","75","3905","1973-12-30 06:45:30"
"492","76","12","1977-09-23 13:04:18"
"493","141","1265","1981-05-15 08:16:04"
"494","73","1184","1988-09-16 19:36:07"
"495","6","2249","2019-12-28 20:23:10"
"496","79","3651","1983-06-21 07:44:05"
"497","76","3944","1989-03-02 02:53:18"
"498","51","1196","1986-10-23 23:51:09"
"499","65","2865","1989-01-12 19:50:10"
"500","163","2849","1993-09-27 00:03:50"
"501","32","2351","1980-06-17 05:35:57"
"502","63","3043","2001-06-25 07:32:22"
"503","76","1348","2005-09-08 11:31:44"
"504","13","1029","1983-11-14 06:05:30"
"505","72","3037","2008-03-29 14:23:32"
"506","163","2495","1986-08-16 20:34:23"
"507","71","2078","2000-11-02 16:08:05"
"508","155","3962","1994-04-13 16:14:45"
"509","55","1176","1974-04-25 05:34:47"
"510","132","432","2008-01-23 23:33:57"
"511","101","2781","1984-04-16 01:15:50"
"512","148","366","2007-04-14 03:00:56"
"513","15","2527","2023-07-12 14:27:54"
"514","37","3705","1977-03-05 23:41:49"
"515","24","2784","2020-11-28 00:55:12"
"516","122","71","2017-08-07 19:39:47"
"517","101","2418","1980-05-18 21:20:17"
"518","180","2575","2014-06-13 16:41:11"
"519","77","2635","2017-02-01 12:37:56"
"520","120","1115","1971-08-21 15:52:59"
"521","67","2592","1984-09-04 06:28:53"
"522","194","3211","2005-04-19 08:01:00"
"523","148","3147","2010-07-06 06:09:27"
"524","2","3533","2006-01-08 13:55:48"
"525","140","1290","2015-02-07 18:57:50"
"526","47","3950","1977-12-28 16:54:38"
"527","22","73","2023-10-11 09:54:06"
"528","158","100","2017-10-27 14:30:20"
"529","97","1882","2007-05-18 10:45:35"
"530","163","3145","1973-11-02 23:41:17"
"531","102","2758","1976-07-15 14:48:04"
"532","154","2444","2008-07-10 15:12:48"
"533","33","1288","2009-03-01 22:35:16"
"534","52","3438","1976-12-15 11:34:40"
"535","29","2463","1972-12-05 15:39:05"
"536","155","2211","2007-07-16 17:16:43"
"537","118","1751","1971-09-22 20:14:20"
"538","172","3081","1973-08-30 18:27:40"
"539","84","297","2007-06-30 10:35:24"
"540","174","1844","2006-01-08 11:27:36"
"541","45","1565","1991-10-23 10:29:30"
"542","98","956","2023-09-28 20:20:52"
"543","9","2629","2022-12-21 12:14:18"
"544","12","1135","2001-12-30 20:47:23"
"545","137","1103","2015-01-30 06:37:42"
"546","158","3997","2002-03-19 14:34:45"
"547","98","1975","2009-01-31 09:36:10"
"548","69","1061","1987-09-29 13:13:47"
"549","78","1332","1977-02-06 05:24:02"
"550","177","1356","2020-01-31 16:32:25"
"551","193","3185","1990-03-10 14:35:57"
"552","183","937","1987-03-31 07:42:03"
"553","114","1975","1974-10-01 22:42:11"
"554","157","3236","2006-03-09 00:31:54"
"555","177","3409","1998-11-19 07:28:00"
"556","80","1614","1980-01-21 21:48:04"
"557","69","2787","2020-08-01 07:56:05"
"558","34","3535","1982-09-07 06:18:05"
"559","181","2060","2019-05-08 16:16:59"
"560","109","1971","1972-08-06 08:05:14"
"561","166","2314","2021-08-19 13:41:23"
"562","36","909","1984-07-30 07:22:48"
"563","72","1719","2020-04-29 03:26:30"
"564","177","2811","1994-11-30 03:07:09"
"565","19","127","1992-06-15 08:26:52"
"566","70","2717","2006-11-13 00:52:10"
"567","124","1176","1987-12-29 21:43:41"
"568","98","2537","2023-05-02 17:19:52"
"569","80","1291","2019-04-17 19:42:35"
"570","123","2733","1998-10-08 15:39:33"
"571","58","344","2001-05-29 20:30:18"
"572","194","2475","1978-02-03 11:11:52"
"573","89","624","1987-10-12 23:38:12"
"574","3","3584","2013-01-16 07:04:40"
"575","89","2412","2023-05-31 06:52:37"
"576","111","1373","2005-12-28 08:03:36"
"577","24","3341","2007-09-09 05:02:45"
"578","51","2862","2012-03-24 06:59:12"
"579","20","3729","1984-09-05 08:12:52"
"580","42","2969","2000-11-25 12:33:31"
"581","168","2726","2006-11-30 19:49:15"
"582","84","1598","2003-09-17 05:44:32"
"583","171","869","1980-11-15 12:39:15"
"584","54","3569","1993-03-16 17:11:23"
"585","37","1223","2019-12-26 08:46:25"
"586","35","2547","1997-06-25 15:00:09"
"587","166","360","2016-03-21 14:15:09"
"588","63","563","2017-12-20 15:53:36"
"589","156","1674","2017-05-22 11:14:48"
"590","163","2132","2008-02-09 13:10:42"
"591","145","1614","1974-07-02 03:33:04"
"592","64","3811","1982-12-05 14:50:14"
"593","33","2031","1998-11-09 07:31:56"
"594","39","3983","2009-05-24 08:19:45"
"595","57","986","2019-08-18 02:52:02"
"596","129","1110","2015-07-09 10:12:48"
"597","30","2695","2012-05-17 16:41:54"
"598","123","3277","2013-12-19 13:13:16"
"599","161","865","1988-09-24 20:32:43"
"600","47","1541","2005-04-07 10:03:51"
"601","161","3267","2016-07-22 07:28:31"
"602","156","373","2022-05-25 09:37:19"
"603","158","86","2019-06-04 21:05:45"
"604","178","428","1973-06-25 13:02:30"
"605","161","2865","2013-07-17 04:48:27"
"606","2","3083","2004-05-09 03:28:03"
"607","70","1265","2005-09-05 08:43:45"
"608","176","785","1982-07-08 20:03:34"
"609","77","954","1974-11-15 02:03:14"
"610","65","3441","1978-03-29 21:37:33"
"611","19","1547","1980-11-28 02:58:35"
"612","177","212","1976-11-17 19:41:37"
"613","116","1556","2022-03-23 02:28:10"
"614","20","2291","1973-03-11 21:33:51"
"615","44","2657","1977-01-01 07:54:43"
"616","175","1930","1975-09-01 11:27:11"
"617","89","2364","2018-07-23 12:29:42"
"618","112","2513","1981-03-25 23:30:31"
"619","74","3940","1981-08-31 13:55:04"
"620","92","2979","2002-11-10 17:31:45"
"621","175","3863","1972-06-19 00:33:16"
"622","43","598","1993-07-16 02:38:44"
"623","196","3608","2013-07-14 22:23:13"
"624","195","2961","2014-09-24 11:29:13"
"625","175","1321","1996-03-26 13:31:10"
"626","113","2932","1975-06-19 14:01:48"
"627","111","871","2000-07-10 01:44:20"
"628","180","504","1994-04-25 05:42:02"
"629","100","3702","2005-01-16 21:39:07"
"630","86","3877","1970-06-11 06:32:40"
"631","32","3972","1979-01-05 14:37:59"
"632","10","1698","2014-07-31 18:44:08"
"633","23","2234","2009-01-03 07:45:49"
"634","157","186","1973-10-03 10:33:35"
"635","161","2120","2012-04-13 01:02:02"
"636","175","1686","1986-08-11 07:04:32"
"637","78","3368","2022-05-03 21:47:56"
"638","197","555","1982-11-20 13:50:14"
"639","12","1620","2018-01-06 22:39:56"
"640","90","1842","2021-02-09 17:55:42"
"641","174","3460","2013-01-21 02:15:09"
